s,l,m,a,omega,lambda_gsn,N,r_match,mapping,rel_abs_B_inc,rel_abs_B_ref,rel_complex_B_inc,rel_complex_B_ref,flux_balance_error,score,B_inc_spectral,B_ref_spectral,B_inc_gsn,B_ref_gsn,T_spectral,R_spectral,cond_outer_down,cond_outer_up,cond_inner,status
0,2,2,0.5,0.05,5.9005357135264775,64,12.0,sinh,2.469497260305465e-07,2.469497253996684e-07,0.36929754545914556,0.23232872975832913,4.440892098500626e-16,2.469497260305465e-07,-1.2692236133761060e+04-6.7950893420781475e+04j,5.4963426506184129e+04+4.1921814580535451e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044642732647626e-09,1.0000000034044638,56464409.136908,56464409.136908,219642867.79044738,ok
0,2,2,0.5,0.05,5.9005357135264775,80,12.0,sinh,7.144273309962554e-08,7.144273297801348e-08,0.3693072812739865,0.2323189867745181,1.1102230246251565e-16,7.144273309962554e-08,-1.2691571106424526e+04-6.7951040024661095e+04j,5.4963856792110826e+04+4.1921286721507080e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462105353759e-09,1.000000003404462,153353960.26785251,153353960.26785251,592562165.1085483,ok
0,2,2,0.5,0.05,5.9005357135264775,96,12.0,sinh,6.297536131324436e-08,6.297536120604573e-08,0.36931246497112796,0.2323137086850843,5.551115123125783e-16,6.297536131324436e-08,-1.2691209283314074e+04-6.7951098150785256e+04j,5.4964071516469485e+04+4.1920989868691118e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404463020596495e-09,1.0000000034044625,347195933.6082667,347195933.6082667,1337965754.821692,ok
0,2,2,0.5,0.05,5.9005357135264775,112,12.0,sinh,1.520295516968922e-08,1.5202955985860558e-08,0.36931575884815365,0.23231040329304772,1.7763568394002505e-15,1.5202955985860558e-08,-1.2690983534534424e+04-6.7951145811047332e+04j,5.4964215706098490e+04+4.1920809727263993e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044624882861485e-09,1.0000000034044643,693134576.7932321,693134576.7932321,2667757841.2724714,ok
0,2,2,0.5,0.05,5.9005357135264775,128,12.0,sinh,3.265217230972949e-08,3.265217225414794e-08,0.36931778468671794,0.2323083385109069,2.220446049250313e-16,3.265217230972949e-08,-1.2690842249390287e+04-6.7951168832959884e+04j,5.4964299988275168e+04+4.1920693766100419e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.40446281412814e-09,1.000000003404463,1261891669.9322405,1261891669.9322405,4853628760.375588,ok
0,2,2,0.5,0.05,5.9005357135264775,160,12.0,sinh,1.2344198242524561e-09,1.2344185590757633e-09,0.36932025210464625,0.2323058562102436,2.220446049250313e-15,1.2344198242524561e-09,-1.2690672451406366e+04-6.7951202754254598e+04j,5.4964406637903652e+04+4.1920557513347041e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462600207003e-09,1.0000000034044647,3436058660.969546,3436058660.969546,13207692100.435717,ok
0,2,2,0.5,0.05,5.9005357135264775,192,12.0,sinh,3.2198278787105368e-09,3.2198257681039374e-09,0.36932155514794174,0.2323045394956444,3.774758283725532e-15,3.2198278787105368e-09,-1.2690582308110586e+04-6.7951219449878525e+04j,5.4964462092561851e+04+4.1920484577206153e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462613725498e-09,1.0000000034044665,7792480945.311688,7792480945.311688,29943534478.505608,ok
0,2,2,0.5,0.05,5.9005357135264775,224,12.0,sinh,3.27927410265606e-09,3.2792749391242607e-09,0.36932236452207395,0.23230372286354964,1.3322676295501878e-15,3.2792749391242607e-09,-1.2690526513211000e+04-6.7951230327145910e+04j,5.4964496948528162e+04+4.1920439616236617e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462569473599e-09,1.0000000034044638,15575374509.877983,15575374509.877983,59837835454.57215,ok
0,2,2,0.5,0.05,5.9005357135264775,64,15.0,sinh,1.0469968192274694e-08,1.0469968384964959e-08,0.36930303316348634,0.23232325566363773,6.661338147750939e-16,1.0469968384964959e-08,-1.2691862735186487e+04-6.7950979794755316e+04j,5.4963671710737101e+04+4.1921520047564176e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044626630911623e-09,1.000000003404462,38753066.60890867,38753066.60890867,207473706.78908697,ok
0,2,2,0.5,0.05,5.9005357135264775,80,15.0,sinh,5.894539748720859e-08,5.894539717635732e-08,0.36931071873367016,0.23231550945838503,1.1102230246251565e-16,5.894539748720859e-08,-1.2691333122209055e+04-6.7951083594955417e+04j,5.4964002810675614e+04+4.1921093848365781e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462190447165e-09,1.000000003404462,105290323.09258461,105290323.09258461,555366824.4306595,ok
0,2,2,0.5,0.05,5.9005357135264775,96,15.0,sinh,2.13499582452929e-08,2.1349958840488045e-08,0.3693148854136472,0.23231127151250114,1.1102230246251565e-15,2.1349958840488045e-08,-1.2691042993352241e+04-6.7951132135665277e+04j,5.4964176873267803e+04+4.1920856476100686e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462737172204e-09,1.0000000034044616,238440029.62483802,238440029.62483802,1250070239.5931308,ok
0,2,2,0.5,0.05,5.9005357135264775,112,15.0,sinh,2.3030832288417153e-08,2.3030832038700782e-08,0.3693175164944367,0.23230861254336932,2.220446049250313e-16,2.3030832288417153e-08,-1.2690861037198601e+04-6.7951166000653961e+04j,5.4964288998352691e+04+4.1920709272237167e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.40446274861715e-09,1.000000003404463,476104269.31679136,476104269.31679136,2489040418.532867,ok
0,2,2,0.5,0.05,5.9005357135264775,128,15.0,sinh,6.763643445968624e-09,6.763643223942769e-09,0.36931914289719076,0.23230698372149658,5.551115123125783e-16,6.763643445968624e-09,-1.2690749345886781e+04-6.7951188955711244e+04j,5.4964359528677436e+04+4.1920620192515438e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462545748789e-09,1.000000003404462,866897582.881709,866897582.881709,4525371063.507693,ok
0,2,2,0.5,0.05,5.9005357135264775,160,15.0,sinh,3.395624190225173e-09,3.395626079058173e-09,0.3693210942663285,0.23230500286250363,3.219646771412954e-15,3.395626079058173e-09,-1.2690614169113116e+04-6.7951213487141838e+04j,5.4964442525094979e+04+4.1920510213234331e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462614922482e-09,1.0000000034044594,2360979769.969723,2360979769.969723,12307061396.642778,ok
0,2,2,0.5,0.05,5.9005357135264775,192,15.0,sinh,5.864607408303618e-09,5.864606977295559e-09,0.3693221661031361,0.23230392025391236,2.220446049250313e-16,5.864607408303618e-09,-1.2690539999167659e+04-6.7951227165506556e+04j,5.4964488070031999e+04+4.1920450215092053e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044626317336043e-09,1.000000003404463,5355074496.330908,5355074496.330908,27894538123.681595,ok
0,2,2,0.5,0.05,5.9005357135264775,224,15.0,sinh,4.641387484374737e-10,4.641322217577073e-10,0.3693228003166086,0.23230327605965917,1.3433698597964394e-14,4.641387484374737e-10,-1.2690496310581608e+04-6.7951235769797946e+04j,5.4964515637844219e+04+4.1920414790607887e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044625886416447e-09,1.0000000034044492,10704578208.644583,10704578208.644583,55734822135.51406,ok
0,2,2,0.5,0.05,5.9005357135264775,64,20.0,sinh,9.849842554730318e-08,9.849842474809839e-08,0.36930835891464436,0.23231783624498303,1.1102230246251565e-15,9.849842554730318e-08,-1.2691492271901890e+04-6.7951042798434166e+04j,5.4963895178674073e+04+4.1921217021194163e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044632624704403e-09,1.0000000034044643,25967322.213026904,25967322.213026904,195063078.3458717,ok
0,2,2,0.5,0.05,5.9005357135264775,80,20.0,sinh,5.8097272230778734e-08,5.8097271079320894e-08,0.36931419312622005,0.23231196060203824,1.7763568394002505e-15,5.8097272230778734e-08,-1.2691089922672812e+04-6.7951120786667438e+04j,5.4964145589220629e+04+4.1920893305183170e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044629873819456e-09,1.0000000034044647,70599908.2169461,70599908.2169461,510198358.5899941,ok
0,2,2,0.5,0.05,5.9005357135264775,96,20.0,sinh,1.25527629408664e-08,1.2552762077448413e-08,0.3693173737822719,0.23230875518888328,6.661338147750939e-16,1.25527629408664e-08,-1.2690871171097653e+04-6.7951164844833474e+04j,5.4964283605086755e+04+4.1920717537974888e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462677272756e-09,1.0000000034044634,159953942.9928481,159953942.9928481,1137752135.6890025,ok
0,2,2,0.5,0.05,5.9005357135264775,112,20.0,sinh,1.6717174620214156e-08,1.6717173118169665e-08,0.3693192717000156,0.23230685570543025,2.6645352591003757e-15,1.6717174620214156e-08,-1.2690740693828880e+04-6.7951191271538308e+04j,5.4964365527647540e+04+4.1920613461521229e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044624779759423e-09,1.0000000034044598,319493726.58514565,319493726.58514565,2256346216.2317653,ok
0,2,2,0.5,0.05,5.9005357135264775,128,20.0,sinh,5.753730016047025e-09,5.7537306377905585e-09,0.36932049715253934,0.23230560958212068,1.4432899320127035e-15,5.7537306377905585e-09,-1.2690655393680998e+04-6.7951205622175839e+04j,5.4964416776590231e+04+4.1920543704794858e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044626309786485e-09,1.0000000034044612,581884364.844577,581884364.844577,4094754210.3713293,ok
0,2,2,0.5,0.05,5.9005357135264775,160,20.0,sinh,7.758068834492063e-09,7.758066716160329e-09,0.3693219710055918,0.23230412605843737,3.9968028886505635e-15,7.758068834492063e-09,-1.2690553835073884e+04-6.7951225539482024e+04j,5.4964480199365396e+04+4.1920462087624473e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044625389778217e-09,1.0000000034044585,1585312640.3578343,1585312640.3578343,11120589752.793743,ok
0,2,2,0.5,0.05,5.9005357135264775,192,20.0,sinh,1.8460647313037098e-10,1.846123671681106e-10,0.3693227621995665,0.23230331760046158,1.1102230246251565e-14,1.846123671681106e-10,-1.2690498938888846e+04-6.7951235259281122e+04j,5.4964513867835478e+04+4.1920417079516672e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044625905449592e-09,1.0000000034044736,3596593575.087926,3596593575.087926,25194258073.02322,ok
0,2,2,0.5,0.05,5.9005357135264775,224,20.0,sinh,5.490517306794177e-10,5.490580451219288e-10,0.3693232431098324,0.23230283267360088,1.2878587085651816e-14,5.490580451219288e-10,-1.2690465697886539e+04-6.7951241492954461e+04j,5.4964534356513301e+04+4.1920390257042345e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462588063479e-09,1.0000000034044754,7190670221.756434,7190670221.756434,50329338668.49163,ok
0,2,2,0.5,0.05,5.9005357135264775,64,25.0,sinh,6.289454715812176e-07,6.289454671424058e-07,0.3693038133051472,0.23230672671094776,3.9968028886505635e-15,6.289454715812176e-07,-1.2691793050760161e+04-6.7950949318197672e+04j,5.4964332318324312e+04+4.1920583406679492e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404466874248632e-09,1.000000003404471,20763137.056975108,20763137.056975108,190139159.44058806,ok
0,2,2,0.5,0.05,5.9005357135264775,80,25.0,sinh,5.8724937986545767e-08,5.8724937886582346e-08,0.36931623513160305,0.23230990291761947,1.1102230246251565e-16,5.8724937986545767e-08,-1.2690948722145240e+04-6.7951147114107021e+04j,5.4964232399367007e+04+4.1920779413167598e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044629916556755e-09,1.000000003404463,56484182.20655673,56484182.20655673,478819579.8381906,ok
0,2,2,0.5,0.05,5.9005357135264775,96,25.0,sinh,2.865367190309228e-08,2.8653676696106233e-08,0.3693187826586035,0.2323073326194867,1.0103029524088925e-14,2.8653676696106233e-08,-1.2690773351202575e+04-6.7951181981815127e+04j,5.4964342682659393e+04+4.1920638243094982e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044627869026477e-09,1.0000000034044527,128023832.21310483,128023832.21310483,1050516353.295657,ok
0,2,2,0.5,0.05,5.9005357135264775,112,25.0,sinh,1.59153250792276e-08,1.5915330314950305e-08,0.36932032866363707,0.2323057732025837,1.0880185641326534e-14,1.5915330314950305e-08,-1.2690666784350662e+04-6.7951202780261709e+04j,5.4964409262445450e+04+4.1920552398721629e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044627001681915e-09,1.0000000034044518,255789570.38228542,255789570.38228542,2068649855.7315588,ok
0,2,2,0.5,0.05,5.9005357135264775,128,25.0,sinh,4.9696997326716856e-09,4.969680988593307e-09,0.36932132632718007,0.2323047599393172,3.7414515929867775e-14,4.9696997326716856e-09,-1.2690598337329449e+04-6.7951217032155066e+04j,5.4964453278758971e+04+4.1920497067012002e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044625579636173e-09,1.0000000034044252,465962975.74655163,465962975.74655163,3742222489.895055,ok
0,2,2,0.5,0.05,5.9005357135264775,160,25.0,sinh,4.198617235498287e-09,4.198602702983884e-09,0.3693224801791727,0.2323035890693198,2.986499936241671e-14,4.198617235498287e-09,-1.2690518540050423e+04-6.7951231880856998e+04j,5.4964502650499257e+04+4.1920432244818621e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044625632138604e-09,1.0000000034044327,1269878512.8645146,1269878512.8645146,10141053864.583294,ok
0,2,2,0.5,0.05,5.9005357135264775,192,25.0,sinh,3.583760748661373e-09,3.5837655843501123e-09,0.3693231256691027,0.23230295254966685,9.769962616701378e-15,3.5837655843501123e-09,-1.2690473895032039e+04-6.7951240175472776e+04j,5.4964529478694611e+04+4.1920396998585085e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044625674003725e-09,1.0000000034044723,2881558124.4063334,2881558124.4063334,22963010742.05839,ok
0,2,2,0.5,0.05,5.9005357135264775,224,25.0,sinh,9.004683651991981e-10,9.004296293533648e-10,0.36932351561229054,0.23230257071420682,7.827072323607354e-14,9.004683651991981e-10,-1.2690446865929005e+04-6.7951245034690262e+04j,5.4964545433821018e+04+4.1920375772916050e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044625856707094e-09,1.0000000034043843,5761945845.443724,5761945845.443724,45864967830.211685,ok
0,2,2,0.5,0.05,5.9005357135264775,64,30.0,sinh,0.0007423616303741766,0.000742361630109177,0.3689871999500254,0.23203507848816188,4.530598118890339e-12,0.0007423616303741766,-1.2694845101897308e+04-6.7898218283001974e+04j,5.4931437948743536e+04+4.1879162829467125e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.409522910784857e-09,1.0000000034049923,18322883.90626468,18322883.90626468,191176270.65131253,ok
0,2,2,0.5,0.05,5.9005357135264775,80,30.0,sinh,6.515071991296435e-08,6.515074043229471e-08,0.36931821773011203,0.23230908856421398,4.1744385725905886e-14,6.515074043229471e-08,-1.2690814798567182e+04-6.7951180837416177e+04j,5.4964274186364702e+04+4.1920738744504939e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044621481955964e-09,1.0000000034045038,49866564.000884295,49866564.000884295,457751223.2301143,ok
0,2,2,0.5,0.05,5.9005357135264775,96,30.0,sinh,1.64528567199627e-08,1.645284911350359e-08,0.369319730102402,0.23230636292675086,1.4876988529977098e-14,1.64528567199627e-08,-1.2690708155334394e+04-6.7951195015942823e+04j,5.4964384340220735e+04+4.1920585014370721e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044627038282044e-09,1.0000000034044776,113056634.99420854,113056634.99420854,979885274.4317762,ok
0,2,2,0.5,0.05,5.9005357135264775,112,30.0,sinh,1.1813272907297687e-09,1.181343077161687e-09,0.36932104270296195,0.23230509520709686,3.164135620181696e-14,1.181343077161687e-09,-1.2690617790589580e+04-6.7951212966504652e+04j,5.4964438760143545e+04+4.1920515402083591e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044625998454997e-09,1.000000003404431,225931201.7892007,225931201.7892007,1908121393.2667878,ok
0,2,2,0.5,0.05,5.9005357135264775,128,30.0,sinh,1.0857215329481812e-08,1.0857192996667817e-08,0.36932184727548467,0.23230422205105264,4.418687638008123e-14,1.0857215329481812e-08,-1.2690561915898850e+04-6.7951222721257494e+04j,5.4964475033451512e+04+4.1920466739057774e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462665727899e-09,1.000000003404507,411633933.8872046,411633933.8872046,3434413634.6902103,ok
0,2,2,0.5,0.05,5.9005357135264775,160,30.0,sinh,6.643877581419824e-09,6.643821994791716e-09,0.3693228298113912,0.232303226525817,1.1035616864774056e-13,6.643877581419824e-09,-1.2690494090347422e+04-6.7951235684601401e+04j,5.4964517302943168e+04+4.1920411797170244e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462637039597e-09,1.000000003404573,1122058147.9995449,1122058147.9995449,9275666309.93161,ok
0,2,2,0.5,0.05,5.9005357135264775,192,30.0,sinh,1.6693777411004837e-09,1.669376264670821e-09,0.3693233682367272,0.23230271106540576,2.4424906541753444e-15,1.6693777411004837e-09,-1.2690456990097842e+04-6.7951242963203826e+04j,5.4964539356305162e+04+4.1920383448616303e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044626031685993e-09,1.0000000034044652,2546497229.6052165,2546497229.6052165,20989036109.0105,ok
0,2,2,0.5,0.05,5.9005357135264775,224,30.0,sinh,1.022567635291796e-08,1.0225660757581255e-08,0.36932368002369065,0.23230238017742072,3.1308289294429414e-14,1.022567635291796e-08,-1.2690435215223910e+04-6.7951246428148195e+04j,5.4964552809540517e+04+4.1920364833885309e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462661427797e-09,1.000000003404494,5092485809.454965,5092485809.454965,41917382962.01098,ok
0,2,2,0.5,0.05,5.9005357135264775,64,40.0,sinh,0.10320052147713524,0.10320051860945817,0.9342655985777495,0.8024927265459619,4.591673485876413e-09,0.10320052147713524,2.6837601781825986e+04-7.1381543717107415e+04j,2.7929032474674939e+04+7.0961614887419491e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-2.7973038921213754e-09,0.9999999982056305,16334190.870292526,16334190.870292526,228424233.2181027,ok
0,2,2,0.5,0.05,5.9005357135264775,80,40.0,sinh,0.0009130926004386022,0.0009130926029143602,0.3681432322029774,0.2310544527536137,1.1155742996038498e-11,0.0009130926029143602,-1.2795397753551080e+04-6.7995788056334321e+04j,5.5071935200898595e+04+4.1883545296725970e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.398253917535151e-09,1.0000000034094096,44473982.606502734,44473982.606502734,439597240.41456217,ok
0,2,2,0.5,0.05,5.9005357135264775,96,40.0,sinh,3.946276869008284e-06,3.94627685176518e-06,0.3693193341001644,0.23230378632718202,7.771561172376096e-15,3.946276869008284e-06,-1.2690635490483739e+04-6.7950932236490611e+04j,5.4964257824058746e+04+4.1920302945933559e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044894618649405e-09,1.0000000034044971,100860785.88270104,100860785.88270104,874491848.3463641,ok
0,2,2,0.5,0.05,5.9005357135264775,112,40.0,sinh,6.184933651700935e-09,6.184915326579088e-09,0.36932193450153544,0.23230420254200537,3.574918139293004e-14,6.184933651700935e-09,-1.2690556004012675e+04-6.7951224153921328e+04j,5.4964476136567464e+04+4.1920465825277650e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462633914682e-09,1.0000000034044985,201602503.19778794,201602503.19778794,1640649189.559473,ok
0,2,2,0.5,0.05,5.9005357135264775,128,40.0,sinh,3.046637712826896e-09,3.046601288966065e-09,0.36932255835050404,0.23230356525353862,7.216449660063518e-14,3.046637712826896e-09,-1.2690512950811757e+04-6.7951232415202801e+04j,5.4964503221923303e+04+4.1920430669723668e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462612546259e-09,1.0000000034045349,367367936.1205573,367367936.1205573,2900908277.100853,ok
0,2,2,0.5,0.05,5.9005357135264775,160,40.0,sinh,4.316626372640734e-09,4.31656405357188e-09,0.369323262087487,0.23230279608253493,1.249000902703301e-13,4.316626372640734e-09,-1.2690464481680716e+04-6.7951241985031840e+04j,5.4964536126426661e+04+4.1920388365844665e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462562410345e-09,1.0000000034043377,1001623209.0254896,1001623209.0254896,7741878900.902489,ok
0,2,2,0.5,0.05,5.9005357135264775,192,40.0,sinh,4.548668274968934e-09,4.548641321616986e-09,0.3693236726268262,0.2323024101697991,5.3512749786932545e-14,4.548668274968934e-09,-1.2690435871170779e+04-6.7951246704859426e+04j,5.4964551883546301e+04+4.1920366695129465e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.404462622773473e-09,1.0000000034045162,2273518561.5015616,2273518561.5015616,17480166766.63331,ok
0,2,2,0.5,0.05,5.9005357135264775,224,40.0,sinh,2.5973483106466758e-09,2.597287468092426e-09,0.36932390319672664,0.2323021547445032,1.2145839889399213e-13,2.5973483106466758e-09,-1.2690419979171716e+04-6.7951249810034074e+04j,5.4964562780855158e+04+4.1920352629377747e+04j,-3.6489354434906279e+04-5.8710698750224728e+04j,6.3153776998695408e+04+2.8107287344794644e+04j,-3.4044626094870813e-09,1.0000000034045842,4547080682.223481,4547080682.223481,34905091054.78018,ok
0,2,2,0.5,0.1,5.80214284499459,64,6.0,linear,7.189976835016315e-07,7.189975816104487e-07,0.3692083188558568,0.09428108323893376,7.605027718682322e-14,7.189976835016315e-07,8.8700314783508304e+02-8.3796485223212039e+03j,7.3667941390230735e+03+4.0909209627061173e+03j,-2.2141120285234633e+03-8.1303683656952353e+03j,7.7193147107344575e+03+3.3789596773767353e+03j,-8.827440500849266e-08,1.000000088274329,336552423.0872298,336552423.0872298,186482622.84814727,ok
0,2,2,0.5,0.1,5.80214284499459,80,6.0,linear,5.749539475788369e-07,5.749539168052823e-07,0.3692503365251713,0.0942380743141136,3.8968828164342995e-14,5.749539475788369e-07,8.8736228684850926e+02-8.3795995345382307e+03j,7.3669604917969973e+03+4.0905989252923446e+03j,-2.2141120285234633e+03-8.1303683656952353e+03j,7.7193147107344575e+03+3.3789596773767353e+03j,-8.82746334543925e-08,1.0000000882745945,914831864.9207076,914831864.9207076,505752127.82077044,ok
0,2,2,0.5,0.1,5.80214284499459,96,6.0,linear,4.5803810100756806e-07,4.580380719404958e-07,0.3692725468299058,0.09421552948503498,2.275957200481571e-14,4.5803810100756806e-07,8.8755157549407670e+02-8.3795804782486375e+03j,7.3670536981994692e+03+4.0904330903219507e+03j,-2.2141120285234633e+03-8.1303683656952353e+03j,7.7193147107344575e+03+3.3789596773767353e+03j,-8.827461281297724e-08,1.00000008827459,2072373825.5091279,2072373825.5091279,1144482617.230414,ok
0,2,2,0.5,0.1,5.80214284499459,112,6.0,linear,1.2341617142338292e-07,1.2341616813479526e-07,0.3692862863214567,0.0942016417089225,1.432187701766452e-14,1.2341617142338292e-07,8.8766849101528919e+02-8.3795709293754662e+03j,7.3671130973793533e+03+4.0903319166964325e+03j,-2.2141120285234633e+03-8.1303683656952353e+03j,7.7193147107344575e+03+3.3789596773767353e+03j,-8.82745537357373e-08,1.0000000882745395,4138909879.9998,4138909879.9998,2284491259.64609,ok
0,2,2,0.5,0.1,5.80214284499459,128,6.0,linear,1.0877538419908571e-08,1.0877532759009252e-08,0.36929531813689226,0.09419249451783254,8.770761894538737e-15,1.0877538419908571e-08,8.8774540563280652e+02-8.3795639192174622e+03j,7.3671515689482485e+03+4.0902649559124129e+03j,-2.2141120285234633e+03-8.1303683656952353e+03j,7.7193147107344575e+03+3.3789596773767353e+03j,-8.827453002630452e-08,1.0000000882745212,7537380502.815022,7537380502.815022,4158988134.029179,ok
0,2,2,0.5,0.1,5.80214284499459,160,6.0,linear,3.4520959908272224e-08,3.4520954499015624e-08,0.369305897041304,0.09418174515761131,4.551914400963142e-15,3.4520959908272224e-08,8.8783558696665546e+02-8.3795545651066568e+03j,7.3671957638347421e+03+4.0901857640415978e+03j,-2.2141120285234633e+03-8.1303683656952353e+03j,7.7193147107344575e+03+3.3789596773767353e+03j,-8.827452585208088e-08,1.0000000882745212,20532353447.648182,20532353447.648182,11325689300.15334,ok
0,2,2,0.5,0.1,5.80214284499459,192,6.0,linear,6.7061703486702e-09,6.706167246414483e-09,0.3693115973108317,0.0941759472058876,5.10702591327572e-15,6.7061703486702e-09,8.8788420754043432e+02-8.3795491777956686e+03j,7.3672192944656435e+03+4.0901428977845944e+03j,-2.2141120285234633e+03-8.1303683656952353e+03j,7.7193147107344575e+03+3.3789596773767353e+03j,-8.827453076275563e-08,1.0000000882745257,46577003351.83316,46577003351.83316,25687953671.029346,ok
0,2,2,0.5,0.1,5.80214284499459,224,6.0,linear,2.442180913545697e-08,2.4421809784476666e-08,0.36931503893676676,0.09417243919174068,5.218048215738236e-15,2.4421809784476666e-08,8.8791357280257114e+02-8.3795458024783838e+03j,7.3672334233036727e+03+4.0901169082443316e+03j,-2.2141120285234633e+03-8.1303683656952353e+03j,7.7193147107344575e+03+3.3789596773767353e+03j,-8.827453625837143e-08,1.000000088274531,93114618494.94415,93114618494.94415,51349443992.19531,ok
